Country (2019),Transactions(down)/Commodity(right),Primary Coal and Peat,Coal and Peat Products,Primary Oil,Oil Products,Natural Gas,Biofuels and Waste,Nuclear,Electricity,Heat,Total Energy,memo: Of which Renewables
Nauru,Primary production,---,---,---,---,---,---,---,4,---,4,4
Nauru,Imports,---,---,---,*1059,---,---,---,---,---,*1059,---
Nauru,Exports,---,---,---,---,---,---,---,---,---,---,---
Nauru,International marine bunkers,---,---,---,*-162,---,---,---,---,---,*-162,---
Nauru,International aviation bunkers,---,---,---,*-164,---,---,---,---,---,*-164,---
Nauru,Stock changes,---,---,---,---,---,---,---,---,---,---,---
Nauru,Total energy supply,---,---,---,*734,---,---,---,4,---,*737,4
Nauru,Statistical differences,---,---,---,*-6,---,---,---,0,---,*-6,4
Nauru,Transfers and recycled products,---,---,---,---,---,---,---,---,---,---,---
Nauru,Transformation,---,---,---,-343,---,---,---,130,---,-213,---
Nauru,Electricity  CHP & Heat Plants,---,---,---,-343,---,---,---,130,---,-213,---
Nauru,Electricity Plants,---,---,---,-343,---,---,---,130,---,-213,---
Nauru,CHP plants,---,---,---,---,---,---,---,---,---,---,---
Nauru,Heat plants,---,---,---,---,---,---,---,---,---,---,---
Nauru,Coke ovens,---,---,---,---,---,---,---,---,---,---,---
Nauru,Briquetting plants,---,---,---,---,---,---,---,---,---,---,---
Nauru,Liquefaction plants,---,---,---,---,---,---,---,---,---,---,---
Nauru,Gas works,---,---,---,---,---,---,---,---,---,---,---
Nauru,Blast furnaces,---,---,---,---,---,---,---,---,---,---,---
Nauru,NGL & gas blending,---,---,---,---,---,---,---,---,---,---,---
Nauru,Oil refineries,---,---,---,---,---,---,---,---,---,---,---
Nauru,Other transformation,---,---,---,---,---,---,---,---,---,---,---
Nauru,Energy industries own use,---,---,---,---,---,---,---,-4,---,-4,---
Nauru,Losses,---,---,---,---,---,---,---,-16,---,-16,---
Nauru,Final consumption,---,---,---,*396,---,---,---,114,---,*511,---
Nauru,Final Energy Consumption,---,---,---,*395,---,---,---,114,---,*509,---
Nauru,Manufacturing  const. and mining,---,---,---,---,---,---,---,7,---,7,---
Nauru,Iron and steel,---,---,---,---,---,---,---,---,---,---,---
Nauru,Chemical and petrochemical,---,---,---,---,---,---,---,---,---,---,---
Nauru,Non-ferrous metals,---,---,---,---,---,---,---,---,---,---,---
Nauru,Non-metallic minerals,---,---,---,---,---,---,---,---,---,---,---
Nauru,Transport equipment,---,---,---,---,---,---,---,---,---,---,---
Nauru,Machinery,---,---,---,---,---,---,---,---,---,---,---
Nauru,Mining and quarrying,---,---,---,---,---,---,---,---,---,---,---
Nauru,Food and tobacco,---,---,---,---,---,---,---,---,---,---,---
Nauru,Paper  pulp and printing,---,---,---,---,---,---,---,---,---,---,---
Nauru,Wood and wood products,---,---,---,---,---,---,---,---,---,---,---
Nauru,Textile and leather,---,---,---,---,---,---,---,---,---,---,---
Nauru,Construction,---,---,---,---,---,---,---,---,---,---,---
Nauru,Industry n.e.s,---,---,---,---,---,---,---,7,---,7,---
Nauru,Transport,---,---,---,*208,---,---,---,---,---,*208,---
Nauru,Road,---,---,---,---,---,---,---,---,---,---,---
Nauru,Rail,---,---,---,---,---,---,---,---,---,---,---
Nauru,Domestic aviation,---,---,---,---,---,---,---,---,---,---,---
Nauru,Domestic navigation,---,---,---,---,---,---,---,---,---,---,---
Nauru,Pipeline transport,---,---,---,---,---,---,---,---,---,---,---
Nauru,Transport n.e.s,---,---,---,*208,---,---,---,---,---,*208,---
Nauru,Other Consumption,---,---,---,*187,---,---,---,108,---,*294,---
Nauru,Agriculture  forestry and fishing,---,---,---,---,---,---,---,---,---,---,---
Nauru,Commerce and public services,---,---,---,---,---,---,---,47,---,47,---
Nauru,Households,---,---,---,*1,---,---,---,54,---,55,---
Nauru,Other consumption n.e.s,---,---,---,*186,---,---,---,6,---,*192,---
Nauru,Non-energy use,---,---,---,2,---,---,---,---,---,2,---
